keggid,name,formula,pubchemID,smile,fp,cid
cpd:C16180,"(11Z,14Z)-Icosadienoyl-CoA",C41H70N7O17P3S,47205489,CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,00000000000000000000000000000100000000100001000010000110010000100110010010110101111111001111100111111110111011111011111011101111111111011111111100111111111111111111110,49859713.0
cpd:C01530,Octadecanoic acid,C18H36O2,4692,CCCCCCCCCCCCCCCCCC(=O)O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000100010000011101000010000110010000001000000010000001101011000100,5281.0
cpd:C06425,Icosanoic acid,C20H40O2,8660,CCCCCCCCCCCCCCCCCCCC(=O)O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000100010000011101000010000110010000001000000010000001101011000100,10467.0
cpd:C03242,Dihomo-gamma-linolenate,C20H34O2,6112,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000010000100010000011101000010000110010000001000000010000001101011000100,5280581.0
cpd:C06429,"(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoic acid",C22H32O2,8664,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000100010000010001000010000110010000001000000010000001101011000100,445580.0
cpd:C06428,"(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid",C20H30O2,8663,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000010000100010000010001000010000110010000001000000010000001101011000100,446284.0
cpd:C16163,"(6Z,9Z,12Z,15Z)-Octadecatetraenoyl-CoA",C39H62N7O17P3S,47205473,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,00000000000000000000000000000100000000100001000010000110010000100110010010110101111111001111100111111110111011111011011011101111111111011111111100111111111111111111110,56928001.0
cpd:C21943,Sapienoyl-CoA,C37H64N7O17P3S,376218976,CCCCCCCCC/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,00000000000000000000000000000100000000100001000010000110010000100110010010110101111111001111100111111110111011111011111011101111111111011111111100111111111111111111110,71627156.0
cpd:C21935,"(6Z,9Z)-Octadecadienoyl-CoA",C39H66N7O17P3S,376218968,CCCCCCCC/C=C\C/C=C\CCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,00000000000000000000000000000100000000100001000010000110010000100110010010110101111111001111100111111110111011111011111011101111111111011111111100111111111111111111110,134822643.0
cpd:C21939,"(5Z,8Z,11Z)-Icosatrienoyl-CoA",C41H68N7O17P3S,376218972,CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,00000000000000000000000000000100000000100001000010000110010000100110010010110101111111001111100111111110111011111011111011101111111111011111111100111111111111111111110,131802076.0
cpd:C02076,Sedoheptulose,C7H14O7,5162,C([C@@H]1[C@H]([C@H]([C@@H](C(O1)(CO)O)O)O)O)O,00000000000000000000000000000000000000000000000000000110010000000000000010000000001000000111000000100000100001001000000000010001100110000111100100100010110101010001110,439645.0
cpd:C01152,N(pi)-Methyl-L-histidine,C7H11N3O2,4381,CN1C=NC=C1C[C@@H](C(=O)O)N,00000000000000000000000000000000000000000000000000000010000000000100000000010101100111000010010110000000100000010000100011110000000100000101001010001011001111111110110,64969.0
cpd:C02669,"D-Galactono-1,5-lactone",C6H10O6,5640,C([C@@H]1[C@@H]([C@@H]([C@H](C(=O)O1)O)O)O)O,00000000000000000000000000000000000000000000000000000110010000000000000010000000001000000111000000100000000001000000000000010001000110000101100100100010111101010001110,439781.0
cpd:C20948,LysW-L-glutamate,C10H15N2O7R,254741410,,,
cpd:C20949,LysW-L-glutamyl 5-phosphate,C10H16N2O10PR,254741411,,,
cpd:C20950,LysW-L-glutamate 5-semialdehyde,C10H15N2O6R,254741412,,,
cpd:C20951,LysW-L-ornithine,C10H18N3O5R,254741413,,,
cpd:C19889,LysW-gamma-L-lysine,C11H20N3O5R,135626355,,,
cpd:C19888,LysW-gamma-L-alpha-aminoadipate 6-semialdehyde,C11H17N2O6R,135626354,,,
cpd:C19887,LysW-gamma-L-alpha-aminoadipyl 6-phosphate,C11H18N2O10PR,135626353,,,
cpd:C19886,LysW-gamma-L-alpha-aminoadipate,C11H17N2O7R,135626352,,,
cpd:C04590,3-(O-Geranylgeranyl)-sn-glycerol 1-phosphate,C23H41O6P,7189,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/COC[C@@H](COP(=O)(O)O)O)/C)/C)/C)C,00000000000000000000000000000100000000000001000010100000000000000000010010101000000000100111000000010010101011001001101000001010111110000011110000111100110101011000100,11705814.0
cpd:C04638,"2,3-Bis-O-(geranylgeranyl)glycerol 1-phosphate",C43H73O6P,7227,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/COC[C@@H](COP(=O)(O)O)OC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)/C)/C)/C)C,00000000000000000000000000000100000000000001000010100000000000000000010010101000000000100110000000010010001011001001101000001010111110000011110000111100110101011000100,14556935.0
cpd:C18059,"CDP-2,3-bis-O-(geranylgeranyl)-sn-glycerol",C52H85N3O13P2,96024278,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/COC[C@@H](COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=CC(=NC2=O)N)O)O)OC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)/C)/C)/C)C,00000000000000000000000000000100000001100000000010100110010000100100010010111100100111100111100111110010001011101101111011101011111111011111111110111111111111111111110,25010770.0
cpd:C02137,alpha-Oxo-benzeneacetic acid,C8H6O3,5216,C1=CC=C(C=C1)C(=O)C(=O)O,00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000001001000000100000101001010011110,11915.0
cpd:C03590,4-Hydroxyphenylglyoxylate,C8H6O4,6381,C1=CC(=CC=C1C(=O)C(=O)O)O,00000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000010001000100001001100100100000101001010011110,355.0
cpd:C02331,Vinylacetyl-CoA,C25H40N7O17P3S,5381,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC=C)O,00000000000000000000000000000100001000100001000010000110010000100110010010110101111111001111100111111110111001111001011011101111111111011111101100111111111111111111110,11966119.0
cpd:C11062,4-Hydroxybutyryl-CoA,C25H42N7O18P3S,13244,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CCCO)O,00000000000000000000000000000100000000100001000010000110010000100110010010110101111111001111100111101110111001111001011011101111111111011111101100111111111111111111110,11966192.0
cpd:C00862,Methanofuran,C34H44N4O15,4119,C1=CC(=CC=C1CCNC(=O)CC[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)NC(=O)CCC(C(CCC(=O)O)C(=O)O)C(=O)O)OCC2=COC(=C2)CN,00000000000000000000000000000000000000000000000000000010010000000000000000000000001110000111100110001000100001110100011000010111110110001111101100110001111111110111110,21122601.0
cpd:C01001,Formylmethanofuran,C35H44N4O16,4247,C1=CC(=CC=C1CCNC(=O)CC[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)NC(=O)CCC(C(CCC(=O)O)C(=O)O)C(=O)O)OCC2=COC(=C2)CNC=O,00000000000000000000000000000000000000000000000000000010010000000000000000000000001100000111100110001000100001110100011000010111110110001111101100110001111111110111110,21122662.0
cpd:C15563,2-Amino-5-formylamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one,C10H16N5O9P,17396555,C([C@@H]1[C@H]([C@H]([C@@H](O1)NC2=C(C(=O)NC(=N2)N)NC=O)O)O)OP(=O)(O)O,00000000000000000000000001000100000000100001000010000110010000000100010010000101100110000111100111100010001001101100010011001011001111011101101110101011111111110111110,135476781.0
cpd:C18911,(R)-4-Phosphopantoate,C6H13O7P,124489583,CC(C)(COP(=O)(O)O)[C@H](C(=O)O)O,00000000000000000000000000000100000000000001000010000010000000000010010010100000000000000111000000000010001001001001000000011010001100001001100000101100111101011000100,49859612.0
cpd:C21107,4-(beta-D-Ribofuranosyl)phenol 5'-phosphate,C11H15O8P,312642076,C1=CC(=CC=C1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)O,00000000000000000000000000000100000000000001000010000010010000100000010010000000000100000111000010000010001001001100000000001011001110000101100100101010110101010011110,54213352.0
cpd:C16244,Cobalt-precorrin 7,C44H57CoN4O14,47205552,CC1C2=N[C@@](CC3=C([C@](C(=N3)/C=C\4/[C@H]([C@]([C@@]([N-]4)([C@H]5[C@@H]([C@@](C1=N5)(C)CCC(=O)O)CC(=O)O)C)(C)CC(=O)O)CCC(=O)O)(C)CC(=O)O)CCC(=O)O)(C(=C2CCC(=O)O)C)C.[Co+2],00000000010000000000000000100000000000000000110001100000000000000010000000001011100100000010000010010000110010011001101111010000110110001101111000110110001111111100111,71448907.0
cpd:C19852,"tritrans,heptacis-Undecaprenyl diphosphate",C55H92O7P2,135626319,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\COP(=O)(O)OP(=O)(O)O)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,00000000000000000000000000000100000000000001000010100100000000000000010000101000000000000110000000010010001011001001101000001010111100001001110000111100010101011000100,46926151.0
cpd:C19725,"UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-glucuronate",C19H28N4O18P2,135626192,CC(=O)N[C@@H]1[C@H]([C@H](O[C@@H]([C@H]1O)C(=O)O)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C,00000000000000000000000000000100000001000000000010000110010000100100010010010101100101000111100111100010001001101100010011111011001111001101101111101111111111111111110,24755535.0
cpd:C19745,"UDP-2,3-diacetamido-2,3-dideoxy-alpha-D-mannuronate",C19H28N4O18P2,135626212,CC(=O)N[C@@H]1[C@@H]([C@H](O[C@@H]([C@H]1O)C(=O)O)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C,00000000000000000000000000000100000001000000000010000110010000100100010010010101100101000111100111100010001001101100010011111011001111001101101111101111111111111111110,24755534.0
cpd:C17558,"di-trans,poly-cis-Undecaprenol",C55H90O,96023903,CC(=CCC/C(=C/CC/C(=C/CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CC/C(=C\CO)/C)/C)/C)/C)/C)/C)/C)/C)/C)/C)C,00000000000000000000000000000000000000000000000000100000000000000000000000101000001000000001000000010000000011000001101000000000110000000001010000010100010101001000100,9547192.0
cpd:C06365,alpha-Kojibiosyldiacylglycerol,C17H26O15R2,8601,,,
cpd:C20897,Glycerophosphoglycoglycerolipid,C20H33O20PR2,254741360,,,
cpd:C06041,Glycerophosphoglycoglycerolipid,C20H33O20PR2,8312,,,
cpd:C02527,Butanoylphosphate,C4H9O5P,5535,CCCC(=O)OP(=O)(O)O,00000000000000000000000000000100000000000001000010000000000000000000010000000000000000000101000000000010001000001011001000011010001110001001100000111000001101011000100,266.0
cpd:C12147,L-Threonine O-3-phosphate,C4H10NO6P,14294,C[C@H]([C@@H](C(=O)O)N)OP(=O)(O)O,00000000000000000000000000000100000000000001000010000010000000000000010000000000000010000100000100000010001000001000000000011010001100001001100000101001101011111100100,3246323.0
cpd:C01407,Benzene,C6H6,4596,C1=CC=CC=C1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011010,241.0
cpd:C06321,"(1R,6S)-1,6-Dihydroxycyclohexa-2,4-diene-1-carboxylate",C7H8O4,8557,C1=C[C@@H]([C@](C=C1)(C(=O)O)O)O,00000000000000000000000000000000000000000000000000000110000000000010000010000000000000000100000000010000000000001000000000010001000100000001100100100010101001010001110,440977.0
cpd:C03671,"2-Pyrone-4,6-dicarboxylate",C7H4O6,6447,C1=C(C=C(OC1=O)C(=O)O)C(=O)O,00000000000000000000000000000000000000000000000000000000010000000000000010000000000000000000000000100000000000000100000000010001000100001101100100100000101001010011110,372.0
cpd:C05375,"2-Hydroxy-2-hydropyrone-4,6-dicarboxylate",C7H6O6,7749,C1=C(C=C(OC1O)C(=O)O)C(=O)O,00000000000000000000000000000000000000000000000000100000010000000000000010001000000000000000000000110000000000000000000000010001000100001101100100100000101001010001110,440647.0
cpd:C04484,4-Carboxy-2-hydroxymuconate semialdehyde,C7H6O6,7103,C(=C/O)\C(=C/C(=O)C(=O)O)\C(=O)O,00000000000000000000000000000000000000000000000000100000000000000000000010001000000000000000000000010000000000000000000000010000000100001001100000100000101001010000100,5280688.0
cpd:C02364,3-Fluorobenzoate,C7H5FO2,5409,C1=CC(=CC(=C1)F)C(=O)O,00000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000100000000000000010000000000100001000000000000001001010011110,9968.0
cpd:C02371,4-Fluorobenzoate,C7H5FO2,5413,C1=CC(=CC=C1C(=O)O)F,00000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000100000000000000010000000000100001000000000000001001010011110,9973.0
cpd:C16480,"4-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",C7H7FO4,47205776,C1=C[C@@]([C@H](C=C1F)O)(C(=O)O)O,00000000000000000000000000000000000000000010000000000110000000000010000010001000000000010100000000010000000100001000000000010001000100100001100100100010101001010001110,9543390.0
cpd:C02359,2-Fluorobenzoate,C7H5FO2,5405,C1=CC=C(C(=C1)C(=O)O)F,00000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000100000000000000010000000000100001000010000010001001010011110,9935.0
cpd:C16478,"3-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",C7H7FO4,47205774,C1=C[C@@]([C@H](C(=C1)F)O)(C(=O)O)O,00000000000000000000000000000000000000000010000000000110000000000010000010001000000000010100000000010000000100001000000000010001000100100001100100100010101001010001110,9543398.0
cpd:C16479,"5-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",C7H7FO4,47205775,C1=CC(=C[C@]([C@@H]1O)(C(=O)O)O)F,00000000000000000000000000000000000000000010000000000110000000000010000010001000000000010100000000010000000100001000000000010001000100100001100100100010101001010001110,23724763.0
cpd:C16482,"2-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",C7H7FO4,47205778,C1=C[C@@]([C@](C=C1)(O)F)(C(=O)O)O,00000000000000000000000000000000000000000010000000000110000000000010000010000000000000010100000000010000000100001000000000010001000100100001100100100010101001010001110,23724765.0
cpd:C16481,"6-Fluorocyclohexadiene-cis,cis-1,2-diol-1-carboxylate",C7H7FO4,47205777,C1=C[C@@H]([C@](C(=C1)F)(C(=O)O)O)O,00000000000000000000000000000000000000000010000000000110000000000010000010001000000000010100000000010000000100001000000000010001000100100001100100100010101001010001110,23724764.0
cpd:C06729,"cis-1,2-Dihydroxy-4-methylcyclohexa-3,5-diene-1-carboxylate",C8H10O4,8951,CC1=CC(C(C=C1)(C(=O)O)O)O,00000000000000000000000000000000000000000000000000100110000000000010000010001000000000000100000000010000000000001000000000010001000100000001100100100010101001011001110,441156.0
cpd:C06731,"1,2-Dihydroxy-6-methylcyclohexa-3,5-dienecarboxylate",C8H10O4,8953,CC1=CC=CC(C1(C(=O)O)O)O,00000000000000000000000000000000000000000000000000100110000000000010000010001000000000000100000000010000000000001000000000010001000100000001100100100010101001011001110,441157.0
cpd:C06720,"1,6-Dihydroxy-5-methylcyclohexa-2,4-dienecarboxylate",C8H10O4,8943,CC1=CC=C[C@@]([C@H]1O)(C(=O)O)O,00000000000000000000000000000000000000000000000000100110000000000010000010001000000000000100000000010000000000001000000000010001000100000001100100100010101001011001110,441149.0
cpd:C01468,4-Cresol,C7H8O,4643,CC1=CC=C(C=C1)O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000001000100000000100001001011110,2879.0
cpd:C01455,Toluene,C7H8,4632,CC1=CC=CC=C1,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011010,1140.0
cpd:C01542,o-Cresol,C7H8O,4703,CC1=CC=CC=C1O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000001000110000010100001001011110,335.0
cpd:C14582,"2,4-Dimethylphenol",C8H10O,17395582,CC1=CC(=C(C=C1)O)C,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000001000110000110100001001011110,7771.0
cpd:C21166,4-Hydroxy-3-methylbenzaldehyde,C8H8O2,313369426,CC1=C(C=CC(=C1)C=O)O,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000001000110000010101001011011110,139901.0
cpd:C05616,3-O-Methylgallate,C8H8O5,7935,COC1=CC(=CC(=C1O)O)C(=O)O,00000000000000000000000000000000000000000000000000000010000000000000000010000000000000000100010000000000000000000100000000010011000100000001100110100010101001011011110,19829.0
cpd:C01984,(S)-Mandelate,C8H8O3,5081,C1=CC=C(C=C1)[C@@H](C(=O)O)O,00000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000010000000100000001000000100000101001010011110,439616.0
cpd:C03198,(S)-4-Hydroxymandelate,C8H8O4,6075,C1=CC(=CC=C1[C@@H](C(=O)O)O)O,00000000000000000000000000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000100000000010001000100000001100100100000101001010011110,439940.0
cpd:C01424,Gallate,C7H6O5,4609,C1=C(C=C(C(=C1O)O)O)C(=O)O,00000000000000000000000000000000000000000000000000000110000000000000000010000000000000000100000000000000000000000100000000010001000100000001100110100010101001010011110,370.0
cpd:C18345,"4-Carboxy-2-hydroxy-6-methoxy-6-oxohexa-2,4-dienoate",C8H8O7,124489019,COC(=O)/C=C(\C=C(/C(=O)O)\O)/C(=O)O,00000000000000000000000000000000000000000000000000100010000000000000000010001000000000000000010000010000000000000000000000010010000100001001100000100000101001011000100,54731235.0
cpd:C21723,Biliverdin-IX-delta,C33H34N4O6,350078300,CC1C(=C(NC1=O)/C=C\2/C(=C(/C(=C/C3=N/C(=C\C4=NC(=O)C(=C4CCC(=O)O)C)/C(=C3C)CCC(=O)O)/N2)C=C)C)C=C,00000000000000000000000000000000001000000000010000100100000000000100000000001010100100000010100010010000100010100000111111010001000110001101111110110111001111111110110,126456551.0
cpd:C21724,Biliverdin-IX-beta,C33H34N4O6,350078301,CC1=C(/C(=C/C2=C(C(=C(N2)/C=C\3/C(=C(/C(=C/C4=NC(=O)C(=C4C)C=C)/N3)C=C)C)C)CCC(=O)O)/NC1=O)CCC(=O)O,00000000000000000000000000000000001000000000010000100100000000000100000000001010100100000011100010010000100010100000111111010101000110001101111110110111001111111110110,126456549.0
cpd:C20278,"(2R,3R)-3-Methylornithinyl-N6-lysine",C12H26N4O3,163312018,C[C@H](CCN)[C@H](C(=O)NCCCC[C@@H](C(=O)O)N)N,00000000000000000000000000000000000000000000000000000010000000000000000000000001001010000011100100001000100000110001111000010000010100001011001000110001011111111100100,57339222.0
cpd:C20277,"(2R,3R)-3-Methylornithine",C6H14N2O2,163312017,C[C@H](CCN)[C@H](C(=O)O)N,00000000000000000000000000000000000000000000000000000010000000000000000000000000001010000011000100001000100000010001101000010000000100000001001000010001011111111100100,51055215.0
cpd:C20279,"(2R,3R)-3-Methylglutamyl-5-semialdehyde-N6-lysine",C12H23N3O4,163312019,C[C@H](CC=O)[C@H](C(=O)NCCCC[C@@H](C(=O)O)N)N,00000000000000000000000000000000000000000000000000000010000000000000000000000001001010000011100100001000100000110001011000010000010110001001101000110001011111111100100,71448982.0
cpd:C20638,"GDP-4-amino-4,6-dideoxy-alpha-D-mannose",C16H26N6O14P2,172232362,C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=C(NC4=O)N)O)O)O)O)N,00000000000000000000000001000100000000100001000010000110010000100100010010010101100111000111100111100110011001101100010011111111001111011101101101101011111111111111110,135566713.0
cpd:C03618,L-threo-3-Methylaspartate,C5H9NO4,6402,C[C@@H]([C@@H](C(=O)O)N)C(=O)O,00000000000000000000000000000000000000000000000000000110000000000000000000000000000010000000000101000000000000000000000000010000000100001001100000100001001011111100100,440064.0
